,id,Tweets,Sentiment
2972,2972,"This is the fourth such round of layoffs for the company in the last 12 months. Read the full story here! 

@unacademy #unacademy #edtech #layoffs #layoffs2023 #jobcuts #layoff #education #startup #unacademylayoffs #breakingnews 
https://t.co/A2JekX7Krv",0
2973,2973,"@remoet_dev now has a presence on most of the big social media platforms, consider giving us a follow 🚀

#buildinpublic  #layoffs #layoffs2023 #layoff https://t.co/ilAbOrMwyR",0
2974,2974,"#Funding vs #Layoffs 
अक्सर सुर्ख़ियों में रहने के शौकीन मानें जाने वाले Richard Branson की स्पेस इंडस्ट्री से जुड़ी जानी-मानी कंपनी Virgin Orbit ने निकट भविष्य के लिए अपना संचालन बंद कर दिया है, 85% स्टाफ को निकाल दिया गया है...कारण वही - ""Funding Winter""

#layoffs2023",0
2975,2975,Disney's ABC News has reportedly fired several senior executives as part of its ongoing restructuring plan to cut costs. #Disney #layoffs #ABCNews #costcutting https://t.co/NrgtndgdI0,-1
2976,2976,"#startup Layoffs: Unacademy to cut 12% jobs

Edtech #unicorn #Unacademy is going to cut 12 per cent jobs in a fresh round of #layoffs

co-founder @gauravmunjal  wrote to his employees in a message that this step is being taken to reduce costs and achieve profitability",0
2977,2977,"Virgin Orbit ने 85% कर्मचारियों को नौकरी से निकाला, फिलहाल संचालन ठप, जानें वजह? 

@VirginOrbit #layoffs #layoffs2023 #jobcuts #jobs #VirginOrbit #RichardBranson #Virgin #Space #SpaceTech #BreakingNews  
https://t.co/C1w5zGIPoG",0
2978,2978,"Former #Meta recruiter says she was paid Rs 1.5 crore 'to do nothing' amid #Facebook #layoffs

Read More Here 🔗: https://t.co/69QB53rrIM https://t.co/OJRViaLd0M",0
2979,2979,"Is #ChatGPT causing #layoffs? Which #jobs are in danger due to ChatGPT?  All #FAQs answered 

In the past few weeks, #OpenAI's ChatGPT has attracted a lot of #buzz with fears and hopes around the #AI platform. 
https://t.co/zIiqNQUEN4 https://t.co/wQKd1aDb3y",-1
2980,2980,"సంక్షోభ సమయంలో హెచ్‌సీఎల్‌ టెక్‌ గుడ్‌న్యూస్‌
https://t.co/WjjRrldidV
#HCLTech #Layoffs #Jobs",0
2981,2981,"GitHub's Massive Layoff: 142 Employees in India Lose Jobs, Entire Engineering Team Dismissed
#layoffs #layoff #layoffs2023 #technology #TechnologyNews #TrendingNow #Trending #trending2023 

https://t.co/ERwmZ3ixBN",-1
2982,2982,"#Tech firms are reversing pandemic-era exuberance, with Google owner Alphabet #GOOGL, #Amazon and #Meta in March conducting their latest rounds of #layoffs after years of hiring sprees, chart @ReutersBiz https://t.co/BDxZRE67Z2 https://t.co/phEmyfiEMJ",0
2983,2983,"Goldman Sachs Report Warns AI Could Replace 300 Million Jobs: The Impact and Potential for New Jobs and Productivity Boom
#layoffs #jobcuts #technology #TechnologyNews #Trending #TrendingNow #trending2023 #TechNews 
https://t.co/svKp27XOIo",-1
2984,2984,"सैटेलाइट कंपनी वर्जिन ऑर्बिट ने की छटनी: 85 प्रतिशत कर्मचारी हुए प्रभावित, निकाले गए कर्मचारियों को सेवरेंस पैकेज देगी कंपनी

#VirginOrbit #Layoffs #RichardBranson 

https://t.co/JBdo2Ztyu8",0
2985,2985,"#US: Indian-American teenager Tanvi Marupally, who has gone missing for more than 75 days, found safe in Florida, reunited with her family, police said.

She had reportedly run away from home in Arkansas due to fear of her family being deported amid mass #layoffs in tech industry https://t.co/gmv8IHiBMV",-1
2986,2986,"#Unacademy to fire around 380 or 12 per cent of its workforce in its fourth round of #layoffs. 
@umakannann 
https://t.co/UBK01Pkq2t",-1
2987,2987,"Virgin Orbit to Lay off 85% of Staff and Cease Operations Amid Financial Troubles

#TechnologyNews #layoffs #layoff #layoffs2023 #TechNews #SpaceX  #VirginOrbit #Trending #TrendingNow 
https://t.co/ucKUlNBaTo",-1
2988,2988,@STL_Tech @AnilAgarwal_Ved @pravin_sterlite wakeup and show your morals. #layoffs #employeeappreciation #followEthics,0
2989,2989,$VORB / Taking out business loans is becoming harder #layoffs https://t.co/Ywcb2xWyuu,0
2990,2990,"ఎగిరి గంతేస్తున్న లేఆఫ్స్ బాధితులు.. ఉద్యోగం పోయినా కోట్లకు కోట్లు చెల్లించాల్సిందే.. తలలు పట్టుకుంటున్న కంపెనీలు..

#Layoffs #Layoffnews #Employees #Techlayoffs #Layoffs2023 #Recession 

https://t.co/YmufAkg2Kk via @SamayamTelugu",0
2991,2991,"Disney #layoffs off its entire #Metaverse team

#DisneyWorld #disney #metaversecommunity #web3",0
2992,2992,Streaming company Roku lays off another 200 employees #Roku #Layoffs #Employees https://t.co/XW1xqff0N1,0
2993,2993,"Deeply unprofitable @unacademy announces another round of layoffs. 

Co-founder @gauravmunjal today announced a 12% cut internally, amounting to more than 350 employees, after two rounds of firings last year.

#layoffs #layoffs2023",-1
2994,2994,"#US: Indian-American teenager Tanvi Marupally, who has gone missing for more than 75 days, found safe in Florida, reunited with her family, police said.

She had reportedly run away from home in Arkansas due to fear of her family being deported amid mass #layoffs in tech industry https://t.co/P97vtZAbEx",-1
2995,2995,"Virgin Orbit Layoffs: Richard Branson’s Rocket Company Sacks 85% of Its Workforce
@VirginOrbit
#VirginOrbit #layoffs #RichardBranson #RocketCompany 

https://t.co/Z0f6VHQdiy",0
2996,2996,"Layoffs: রকেট তৈরির কোম্পানিতে কর্মী সংকোচন, ৮৫% ছাঁটাই ভার্জিন অরবিটে https://t.co/mCidL856U1  #VirginOrbit #layoffs #layoffs2023",0
2997,2997,"Roku Layoffs: Streaming Company Sacks Another 200 Employees as Part of Cost Cutting
@Roku
#Roku #layoffs #RokuLayoffs #StreamingCompany #RokuEmployees 

https://t.co/yqBUHRcBTs",-1
2998,2998,"Surviving Tech Layoffs: Lessons Learned from Personal Experience”

The layoffs in tech have been brutal. Every 3rd person I talk to has been 
1. Laid off
2. Someone in their network has been laid off 
3. Their company has an impending layoff

#layoffs #layoffs2023",-1
2999,2999,"Virgin #Orbit: Sir Richard Branson's #Rocket ...

-- Technology | : https://t.co/SEOpSKAysi.

#Aircraft #Boeing #Browser #Building #Business #Cluster #Container #Data #Employees #Environment #Funding #Future #Global #Investment #Investments #It #JavaScript #Layoffs #Light ... https://t.co/QWtkCFMQVu",0
3000,3000,"Virgin #Orbit: Sir Richard Branson's #Rocket ...

-- Technology | : https://t.co/uM4KKV3u2F.

#Aircraft #Boeing #Browser #Building #Business #Cluster #Container #Data #Employees #Environment #Funding #Future #Global #Investment #Investments #It #JavaScript #Layoffs #Light ... https://t.co/ZrK4RlJlR2",0
3001,3001,"Google announced mass layoffs in January this year, however some employees in Ireland who got the pink slip, could receive more than €300,000 (Rs 2.68 crore) in severance, Sunday Times reported

Read here👇
https://t.co/oVfm0X2ln0

#Layoffs #Jobs",0
3002,3002,"Why did the laid-off tech employee start a vineyard during the recession?

Because he heard that machines couldn't compete with the human touch when making fine wine!

#ChatGPT #AI #GPT4 #layoffs",-1
3003,3003,"Why did the laid-off tech employee start a robot dance troupe during the recession?
Because he heard that AI was taking all the tech jobs, so he decided to join the competition!

#layoffs #ChatGPT #opentowork #golang #remotejob",-1
3004,3004,"Edtech startup #Unacademy has announced a fresh round of #layoffs, which could affect as much as 20% of its total workforce.

https://t.co/MFSOs6ekgp",0
3005,3005,"🚨Breaking News🚨 Walmart is downsizing its Davenport facility, leading to the permanent layoff of 400 employees, bumping the number of layoffs in e-commerce fulfillment to more than 600. 

#Walmart #Layoffs #Ecommerce #Severance #TransitionAssistance #Adaptation #RetailIndustry https://t.co/4tCWRzsLrR",0
3006,3006,"Bay Area luxury furniture brand RH lays off hundreds of employees 

$RH #RH #Layoffs 

https://t.co/cBYC2UUZRO via @SFGate",0
3007,3007,"Sign up for WARN notice notifications now with https://t.co/SyM4TUXeEz ! 

#layoffs #layoffoffs2023",-1
3008,3008,"$VORB Virgin Orbit cutting 85% of employees because it can't secure new financing

https://t.co/mkWrICUSSl

#corpgov #layoffs https://t.co/LE2Dlc1H6U",-1
3009,3009,"Virgin Orbit would be removing all, but 100 positions, which comes up to around 90 percent of the workforce, its CEO Dan Hart said, adding that the layoffs would affect every department and team.

Read more here: 

#VirginOrbit #Layoffs 

https://t.co/coLAH6iYf8",0
3010,3010,"Virgin Orbit to lay off 85% of its workforce
#VirginOrbit #layoffs 
https://t.co/KzZMiDMkuf",0
3011,3011,"SmartCompany: What made this recent round of Microsoft #layoffs stand out was the juxtaposition between Microsoft’s significant push into AI and its reduction in workforce. 
https://t.co/I26TvYCe5D",0
3012,3012,"What made this recent round of Microsoft #layoffs stand out was the juxtaposition between Microsoft’s significant push into AI and its reduction in workforce. 
https://t.co/BTOFaF7G5u",0
3013,3013,"""Sad news for Virgin Orbit as it burns up in uncontrolled descent resulting in mass layoffs of 85% of its workforce. Read more about it here: https://t.co/fU4nD6A113 #VirginOrbit #space #startup #layoffs""",-1
3014,3014,"‘All #layoffs are bad:’ Recent #Salesforce and #Meta job cuts show even good severance packages won’t soften the blow for workers
https://t.co/ig2pFyNBmy",0
3015,3015,"A number of #EthicalAI teams in #SiliconValley have been gutted during the #layoffs. “To me, it feels like they’re in a race, and they just want to win the race, and anybody who’s doing anything else is useless,” said @timnitGebru | https://t.co/yEDdwUQHeG via @washingtonpost",1
3016,3016,"#TheWaltDisneyCompany has announced the closure of its #metaverse division, the Next Generation Storytelling &amp; Consumer Experiences unit.

#Disney #TechNews #layoffs2023 #Layoffs #DigitalMedia #Digital #TechNews 

https://t.co/PspjJIDJyw https://t.co/XtsgU035iO",0
3017,3017,"#VirginOrbit funding plans fail, will stop operations, conduct #layoffs.  $VORB $SPCE ~90% affected. Couldn’t secure funding.  Golden parachute for execs.  Steep #stock selling.  #VirginGalactic #lnvestors #employment #StockNews #StocksInFocus #WallStreet  https://t.co/z8kI6tAldz",-1
3018,3018,"Salesforce 2023 Layoffs: We are seeing traffic spikes on our Salesforce layoffs discussion page. 
Users are reporting layoffs in the CSG group - see the discussion here: https://t.co/abslyMtKhE
#Salesforce $CRM #EnterpriseSoftware #thelayoff #layoffs #layoff #jobcuts #cloudjobs",0
3019,3019,#layoffs #EconTwitter #JobAlert,0
3020,3020,"Leading with empathy without ignoring execution: Yes, you can have it all: empathy and performance. https://t.co/megDKOMJBH  #layoffs  #chevron",0
3021,3021,"200k LayOffs

#Layoffs #Downsizing #JobLoss #CareerTransition
#Outplacement #Unemployment #EmploymentAssistance #JobSearch #CareerAdvice https://t.co/mEVFRw0bLO",0
3022,3022,"There are several causes for the increased layoffs in the tech industry from overhiring to a weak economy and more. Read about it on our blog: https://t.co/xGXD8GyjOC

#techlayoffs #layoffs #technews #tecnhnology https://t.co/Rh0fGhjlJF",-1
3023,3023,"Virgin Orbit fails to secure funding, will cease operations and lay off nearly entire workforce

https://t.co/uYFFPA3pDu   #VirginOrbit    #layoffs    #jobcuts    #employees    #technews    #funding",-1
3024,3024,I am also impacted by the layoff #layoffs #layoff. #layoffs2023 #opentowork #openforwork #scrum https://t.co/7HVnowj9qT,0
3025,3025,More #layoffs pretty soon @TheLayoffsMusic will need to do a second album!,1
3026,3026,"Musk: Twitter's revenue drops amid advertisers' concerns over Elon Musk - Times of India

 #Elon_Musk #Layoffs #musk #Musk_and_Twitter #Twitters_revenue
https://t.co/4GPD7mc2aj",0
3027,3027,"USAA Layoffs 2023: We are seeing a traffic spike on our USAA layoffs discussion page.
See the discussion at https://t.co/jz9f4ih6jh
#USAA #SanAntonio #Texas #Banking #TexasLayoffs #FinancialServices #Insurance #thelayoff #layoffs #layoff #jobcuts #SanAntonioLayoffs #SanAntonioTx",0
3028,3028,"#Layoffs &gt;&gt; Even if you have a great job now, understand what a #layoff is, and how it should work &gt;&gt; How To Handle Getting Laid Off at Work in 10 Steps, via @Indeed -- https://t.co/vTTIfxQ6Ys #LaidOff",1
3029,3029,Let’s try NOT celebrating mega tech companies and their record breaking revenue reports when they lay off employees in the same month. #Salesforce #layoffs #CapitalismAndGreed,-1
3030,3030,"If you are between jobs, short-term health insurance can help provide temporary coverage. https://t.co/UYJXpamjRF #layoffs",1
3031,3031,"As #layoffs become a common solution to boost profit margins in the tech industry, #Salesforce COO Brian Milham's recent hints at further job cuts.

https://t.co/1lzOWiDCWa",1
3032,3032,#Trending #Dasara #RamNavami #layoffs #LifeHack,0
3033,3033,".@Kyndryl's planned layoffs come after the company reported revenue of $4.3 billion in its third fiscal quarter 2023, which ended December 31, down 6 percent from the previous quarter.

All the details below at @CRN 

#ITChannel #layoffs 
https://t.co/65WCukAXxX",0
3034,3034,#motivationhandbook #inspirational #quotes #lifestyle #writers #layoffs #Mindset #success #business -A lifetime read !!,0
3035,3035,"McCandless’ Smith Micro announces layoffs in pursuit of profitability 

$SMSI #SmithMicro #Layoffs 

https://t.co/Ej1Sdf5hHe via @Technical_ly",0
3036,3036,"$TREE - LendingTree announces 13% workforce reduction plan to reduce operating costs 

$TREE #LendingTree #Layoffs 

https://t.co/a9qVKOpVdu",0
3037,3037,#Layoffs https://t.co/SEziuBSFW9,0
3038,3038,.@Kyndryl Confirms #Layoffs as 'No. 1 Cost is Always Flesh and Bone' https://t.co/pPOxxZz2uR,0
3039,3039,.@Kyndryl #layoffs impacting a percentage of workforce. https://t.co/EtbmkIULOg https://t.co/Bo77KdJMpx,0
3040,3040,"Not disagreeing, and way overdue.

But cynical me looks into the future at the next economic crash and sees which part of the govt will be among the first (again) to bear the brunt of cost savings done in the name of the almighty balanced budget.

#layoffs #furloughs",-1
3041,3041,"@Windows Tweet humans and humanity.. coming from a company which invested billions of dollars into an AI company and continue laying off thousands of employees
@Microsoft @satyanadella 
#layoffs 
#AI",0
3042,3042,I have some thoughts on this. Head over to https://t.co/7DXOQyk5df to read them. https://t.co/OpFgmsfcDn #Marvel #MarvelSnap #MarvelStudios #marvelcomics #ikeperlmutter #Disney #layoffs,0
3043,3043,"#BayArea tech #layoffs worsen, Glassdoor and #Microsoft slash jobs https://t.co/su8uuLm8VC",-1
3044,3044,"Whether or not your company has announced #layoffs, here are a few tips on how to prepare for it (just in case): 
🧵",0
3045,3045,Salesforce is down ...#layoffs https://t.co/24hHHCrQNp,0
3046,3046,KWP #TrendWatch - The continuing impact of the major #layoffs and reorganization of The Walt Disney Company sees the latest developments reshaping the Marvel Entertainment division. https://t.co/KIHkvD3bii,1
3047,3047,"Roku to slash 200 jobs, amounting to 6% of workforce - ABC News via @ABC  https://t.co/V7q3ImLsDk #layoffs2023 #layoffs #techlayoffs #Employment #Jobs",-1
3048,3048,"Disney Layoffs Hit ABC News, Kim Godwin Reorganizes Leadership Team - The Hollywood Reporter for those newly laid off ⁦@TheLayoffsMusic⁩ May help soothe the pain #layoffs #humor https://t.co/G4STiCvv7n",0
3049,3049,#Workfromhome #COVID-19 #Layoffs #Unemployment #Inflation #CovidIsNotOver #Teamwork #Teanleader #Team https://t.co/qoj6f0f7Xr,0
3050,3050,"The Dice #TechSalary Report: #2023. The average tech salary 🚀 increased 2.3% in 2022 to $111,348.

https://t.co/AQDjfQzqYu 

#Dice #Tech #Salary #Report #tech #unemploymentrate #layoffs #finance #banking #healthcare #consulting #aerospace #defense #Technology #professionals",0
3051,3051,"नव्या आर्थिक वर्षात आयटी सेक्टरमध्ये नोकरभरतीला ब्रेक लागण्याचा अंदाज आहे
#ITSector #Jobs #Layoffs #Job #IT 
https://t.co/2hrQ2z2BeS",0
3052,3052,"https://t.co/TT1AOddZzn
Follett
Someone would have to be really desperate
#Follett #Westchester #Illinois #Retail #college #bookseller #thelayoff #layoffs #layoff #jobcuts #rifs 🤖",-1
3053,3053,"https://t.co/EWvK5bgxlX
ViaSat
Huge pressure
#ViaSat $VSAT #Carlsbad #CA #California #TelecommunicationsEquipment #layoff #layoffs #jobcuts #thelayoff #rifs 🤖",0
3054,3054,"https://t.co/gIGZyxu8a0
General Motors
Pressured to take VSP?
$GM #generalmotors #automotivelayoffs #autoindustry #detroit #michigan #jobs #recession #whitecollarjobs #layoff #layoffs #thelayoff 🤖",-1
3055,3055,"https://t.co/e5kAhu7KPk
Medtronic
Layoffs at SNA site
#Medtronic $MDT #Minneapolis #Dublin #Minnesota #Ireland #MedicalEquipment #thelayoff #layoffs #layoff #jobcuts #rifs 🤖",0
3056,3056,"https://t.co/UC7oR0u833
Intel
Which is better : Intel or Cadence
#intel #intc $intc #hightech #chips #semiconductors #californiajobs #oregonjobs #jobs #recession #layoff #layoffs #thelayoff $IBM #QCOM $QCOM #qualcomm 🤖",1
